iter	Logloss
548	0.01078927065
549	0.01077819169
550	0.0107737288
551	0.01074649408
552	0.01071377216
553	0.0106963534
554	0.01068835066
555	0.01067955615
556	0.01067217306
557	0.01065721989
558	0.01063579172
559	0.01060440457
560	0.01057000128
561	0.01056131018
562	0.01055411952
563	0.0105377441
564	0.01051159877
565	0.01049821098
566	0.01045925927
567	0.01042930491
568	0.01040867901
569	0.01038640695
570	0.01035647583
571	0.01035645936
572	0.01031906606
573	0.01030741238
574	0.01029488076
575	0.01028728894
576	0.01024118257
577	0.01022972485
578	0.0102158962
579	0.01018728762
580	0.01017201333
581	0.01014547985
582	0.01012344309
583	0.01012284389
584	0.01011998694
585	0.01009524276
586	0.01006502146
587	0.01002761304
588	0.01000320297
589	0.00997878162
590	0.009941170161
591	0.009916618389
592	0.009910082241
593	0.009891894427
594	0.009881525921
595	0.009803966466
596	0.009790705292
597	0.009790678897
598	0.00977405279
599	0.009757130696
600	0.0097466415
601	0.009725227739
602	0.009706160443
603	0.00968195905
604	0.009675167248
605	0.009657362969
606	0.009643271691
607	0.009624529925
608	0.009577388271
609	0.009552449843
610	0.009489411389
611	0.009448685888
612	0.009425016603
613	0.00941828236
614	0.009400516882
615	0.009386232892
616	0.009362597989
617	0.009337652501
618	0.00930877188
619	0.009296304536
620	0.009286203856
621	0.009279119884
622	0.009279068497
623	0.009279047105
624	0.009274966
625	0.009274954353
626	0.009260510293
627	0.00926050709
628	0.009260495172
629	0.009258631256
630	0.009258621332
631	0.00925162828
632	0.00925162828
633	0.009222162963
634	0.009199547018
635	0.009172566693
636	0.009140434747
637	0.009128589928
638	0.009110231729
639	0.00909426132
640	0.009084191591
641	0.009039202337
642	0.009019958821
643	0.009000653731
644	0.00898270574
645	0.008982666055
646	0.008980920993
647	0.008980895383
648	0.008966376633
649	0.00895175963
650	0.008923432865
651	0.008923431439
652	0.008920563774
653	0.008920563774
654	0.008909752476
655	0.008900895496
656	0.008895053009
657	0.008881587732
658	0.008861538675
659	0.008835668847
660	0.008810227641
661	0.008810204029
662	0.008807029422
663	0.008793782782
664	0.008775146708
665	0.008755275365
666	0.008743989514
667	0.008719698472
668	0.008691030437
669	0.008673913892
670	0.008668448149
671	0.008647132708
672	0.008637428459
673	0.008637396683
674	0.008637388723
675	0.00860903985
676	0.008601453274
677	0.00859597041
678	0.008575694555
679	0.008566316496
680	0.008558276977
681	0.008543546688
682	0.008521023249
683	0.008518695221
684	0.008518689364
685	0.00851866337
686	0.008515486772
687	0.00851548477
688	0.008512349883
689	0.008512339691
690	0.008512334402
691	0.008512309321
692	0.008512309321
693	0.008512303978
694	0.008512278622
695	0.008512272819
696	0.008496327992
697	0.008465593645
698	0.008454951271
699	0.008416673411
700	0.008413613464
701	0.00838567108
702	0.008343959891
703	0.008334580038
704	0.008311982239
705	0.008311977347
706	0.008298498491
707	0.008298500597
708	0.008298494903
709	0.008290202699
710	0.008290202699
711	0.008290204471
712	0.008287675825
713	0.008287647354
714	0.008287643398
715	0.008287592686
716	0.008274833851
717	0.008265939335
718	0.008236861061
719	0.008236861061
720	0.008236855041
721	0.008236855883
722	0.00823684583
723	0.008236844522
724	0.008215770385
725	0.008215752783
726	0.008215728956
727	0.008215722926
728	0.008200542226
729	0.008195827771
730	0.008185328161
731	0.008185319678
732	0.008185322626
733	0.008185314848
734	0.008185304294
735	0.008173898596
736	0.00817389296
737	0.008163926099
738	0.008163874801
739	0.008161472707
740	0.008161472707
741	0.008159417517
742	0.008159405968
743	0.008147868459
744	0.008147863277
745	0.008147753158
746	0.008147754811
747	0.008147749757
748	0.008147749757
749	0.008147543467
750	0.008147543467
751	0.008143425215
752	0.008143423557
753	0.008111795534
754	0.008107645609
755	0.008061261394
756	0.00803425611
757	0.008034245404
758	0.008034243737
759	0.008026115547
760	0.008023804673
761	0.008023688203
762	0.008023679694
763	0.008023675272
764	0.008023657104
765	0.008023657104
766	0.008023633915
767	0.008015824659
768	0.008015756565
769	0.008007328716
770	0.007992079627
771	0.007992016811
772	0.007981701025
773	0.007957090705
774	0.007949413455
775	0.007949404486
776	0.007949400242
777	0.007949367258
778	0.007949366697
779	0.007949365931
780	0.007949244738
781	0.007949237808
782	0.007949230223
783	0.007949228006
784	0.007947736157
785	0.007947728107
786	0.007947724757
787	0.00794768059
788	0.007947652555
789	0.007947639034
790	0.007947631845
791	0.00794763051
792	0.007947628546
793	0.00794088633
794	0.007940854697
795	0.00794084864
796	0.007940844336
797	0.007940768776
798	0.007940752286
799	0.007940731191
800	0.007939148593
801	0.007939140628
802	0.007939138663
803	0.007939061237
804	0.007938290502
805	0.007912066792
806	0.007912049875
807	0.007912046912
808	0.007912046912
809	0.00791200831
810	0.007912002731
811	0.007911882217
812	0.007911868534
813	0.007911857334
814	0.007909885497
815	0.007892169167
816	0.007892151237
817	0.007886601653
818	0.00787227188
819	0.007849431445
820	0.007833801256
821	0.007833801256
822	0.007833704524
823	0.007833697372
824	0.007833040752
825	0.007833033872
826	0.007810785858
827	0.007793656234
828	0.007780609321
829	0.007765009664
830	0.007764983256
831	0.007740991425
832	0.007730628809
833	0.007707571118
834	0.007707569173
835	0.00768765911
836	0.007672324795
837	0.007654758198
838	0.007641239316
839	0.007635158543
840	0.007619437916
841	0.007608373351
842	0.007608308605
843	0.007608308605
844	0.007590373548
845	0.007585643194
846	0.007585639579
847	0.007567977519
848	0.007567969347
849	0.007554926173
850	0.007554919279
851	0.007554917545
852	0.007545977962
853	0.007531778517
854	0.007531772141
855	0.007521538226
856	0.007521540182
857	0.007519225561
858	0.007507973202
859	0.007484618599
860	0.007484601755
861	0.007427860617
862	0.007416537984
863	0.007405655631
864	0.007395863625
865	0.007370540968
866	0.007361894451
867	0.007351660636
868	0.007330561687
869	0.007319352562
870	0.007310675231
871	0.007300675983
872	0.007287074449
873	0.007258590495
874	0.00724321155
875	0.007222801991
876	0.007222779285
877	0.007219667542
878	0.007218025055
879	0.007207318413
880	0.007198334606
881	0.007198322153
882	0.00719830406
883	0.007196422596
884	0.007176207675
885	0.007158885022
886	0.007149440797
887	0.00714942871
888	0.007146915445
889	0.007142895911
890	0.007142885366
891	0.007142877622
892	0.007128735466
893	0.007115345784
894	0.007115329377
895	0.00710875101
896	0.007108755228
897	0.007108720461
898	0.007108720452
899	0.007099308016
900	0.00708824146
901	0.007088226463
902	0.00708192782
903	0.007065952945
904	0.007065946215
905	0.007065946215
906	0.007065936699
907	0.007065924785
908	0.007065919255
909	0.007065913472
910	0.007065909606
911	0.007065893173
912	0.007053865953
913	0.007047042022
914	0.007047042847
915	0.007047042847
916	0.007047024626
917	0.007047024626
918	0.007047024626
919	0.00703147989
920	0.007012588304
921	0.007012589302
922	0.006992543131
923	0.006975633676
924	0.006960612057
925	0.006932495839
926	0.006923443936
927	0.006910659865
928	0.006910664088
929	0.006891845863
930	0.006891846484
931	0.006891828841
932	0.006891823554
933	0.006891794377
934	0.006891794244
935	0.006884579866
936	0.006884571113
937	0.006884564225
938	0.006884553198
939	0.00688453892
940	0.00688453566
941	0.006884533007
942	0.006871974506
943	0.006871988124
944	0.006869147503
945	0.006869142902
946	0.006869128468
947	0.006869130438
948	0.006869120225
949	0.006869103619
950	0.006869091677
951	0.006869034948
952	0.006857379883
953	0.006834942297
954	0.006834933061
955	0.006834899173
956	0.006834899173
957	0.006803427793
958	0.006803400345
959	0.006784106832
960	0.006767796583
961	0.006767779445
962	0.006756486031
963	0.006754929316
964	0.006754920078
965	0.006754856313
966	0.006753139792
967	0.006746028517
968	0.006746028517
969	0.006746028517
970	0.006746017328
971	0.006746000193
972	0.006746000193
973	0.006745986008
974	0.006745978593
975	0.006726607196
976	0.006726597536
977	0.006726597536
978	0.006726597536
979	0.006726590129
980	0.006726590129
981	0.006718432499
982	0.006718423961
983	0.00671840452
984	0.006718406425
985	0.006718408335
986	0.006718363188
987	0.006712193897
988	0.006704810207
989	0.006704795219
990	0.006704763888
991	0.006704762845
992	0.006704760336
993	0.006691429554
994	0.006691427335
995	0.00668065653
996	0.006669064057
997	0.006667455204
998	0.006658024433
999	0.006658021635
